3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,5,5,0,5,5,19,254,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,11,2,9,9,-7,37,108,21,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,8,8,0,8,8,19,395,15,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,10,10,0,10,10,7,211,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,233,233,0,233,233,12,335,200,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,10,10,0,10,10,18,196,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,3,2,1,2,1,30,185,11,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,12,12,0,12,12,22,174,1,0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,5,5,0,5,5,17,961,1,0,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,12,12,0,12,12,9,323,1,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,606,606,0,606,606,8,19,246,0,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,236
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,168,168,0,168,168,3,35,156,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,79
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0,0,0,0,0,0,31,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,303,303,0,303,303,23,0,2988,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,34
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,626,626,0,626,626,22,14,525,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,294,294,0,294,294,6,52,452,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,227
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,549,549,0,549,549,11,21,232,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,86
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,719,719,0,719,719,8,37,311,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140
3995273,0,297147,4,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,0.0,0.0,0.0,0.0,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0.0,719.0,362.77777777777777,303.0,258.0855920804301,0,0,0,0,0,0,42,52,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,134
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,6,6,0,6,6,8,1920,49,0,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,15,15,0,15,15,11,152,2,0,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,38,38,0,38,38,15,447,76,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,3,1137,2,0,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,5,5,0,5,5,3,461,43,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,18,5359,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,3,3,0,3,3,17,1952,35,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,3,3,0,3,3,3,109,24,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,5,5,0,5,5,17,229,24,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,6,6,0,6,6,16,896,111,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,1,1,0,1,1,7,21,3,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,1,1977,93,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,3,3,0,3,3,9,1153,28,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,340,340,0,340,340,14,188,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,3,3,0,3,3,4,252,11,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,67,67,0,67,67,1,109,1,0,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,67
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,2,2,0,2,2,1,242,2,0,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,9,9,0,9,9,6,2545,31,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,300,300,0,300,300,4,0,11,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,9,9,0,9,9,3,147,23,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,3,3,0,3,3,8,1344,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,7,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,225,41,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,267,17,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,224,4,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,1,1,0,1,1,2,777,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,1264,55,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,3,1284,32,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,3,3,0,3,3,2,885,64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,683,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,258,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,549,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,2,0,18,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,29,0,16,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,3,1,2,2,-1,36,2369,18,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,6,6,0,6,6,23,1902,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,53,1037,39,0,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,19,1127,117,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,1,0,0,1,0,66,1026,30,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,7,3,4,7,-1,25,1796,38,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
